"academic_year","time_period","time_identifier","geographic_level","country_code","country_name","region_code","region_name","new_la_code","la_name","old_la_code","school_type","num_schools","enrolments","present_sessions","overall_attendance","approved_educational_activity","overall_absence","authorised_absence","unauthorised_absence","late_sessions","possible_sessions","reason_present_am","reason_present_pm","reason_present","reason_l_present_late_before_registers_closed","reason_i_authorised_illness","reason_m_authorised_medical_dental","reason_r_authorised_religious_observance","reason_s_authorised_study_leave","reason_t_authorised_grt_absence","reason_h_authorised_holiday","reason_e_authorised_excluded","reason_c_authorised_other","reason_b_aea_education_off_site","reason_d_aea_dual_registration","reason_j_aea_interview","reason_p_aea_approved_sporting_activity","reason_v_aea_educational_visit_trip","reason_w_aea_work_experience","reason_g_unauthorised_holiday","reason_u_unauthorised_late_after_registers_closed","reason_o_other_unauthorised","reason_n_no_reason_yet","reason_x_not_attending_covid_non_compulsory","total_num_schools","total_enrolments","attendance_perc","overall_absence_perc","authorised_absence_perc","unauthorised_absence_perc","illness_perc","appointments_perc","unauth_hol_perc","unauth_oth_perc","unauth_late_registers_closed_perc","unauth_not_yet_perc","auth_religious_perc","auth_study_perc","auth_grt_perc","auth_holiday_perc","auth_excluded_perc","auth_other_perc","covid_non_compulsory_perc","pa_perc"
"202223","202223","Spring term","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","E10000023","North Yorkshire",815,"Secondary",34.7627118644068,"27012.4576271186","2683603","2716678","33075","256930","183062","73868","70629","2973608","1293107","1322248","2615355","68248","136677","12504","31","59","190","1055","9516","22933","12290","7813","789","4450","13429","2117","6456","2381","62509","2522","87","43","36657","91.3596546686719","8.64034533132814","6.15622503033352","2.48412030099462","4.59633549546544","0.420499272264535","0.217109988942725","2.1021264403378","0.0800710786357852","0.0848127930783076","0.00104250459374605","0.00198412164616183","0.00638954428424998","0.0354787853678091","0.320015281099593","0.771217995108972","0.00292573869857762","23.9571486223722"
"202223","202223","Spring term","Local authority","E92000001","England","E12000009","South West","E06000025","South Gloucestershire",803,"Secondary",14.8983050847458,"16470.1355932203","1593192","1612765","19573","153727","96572","57155","54167","1766492","759817","784898","1544715","48477","67071","5526","31","4","92","152","5807","14339","8087","14263","195","823","6983","3485","4387","5690","45289","1789","3550","16","16496","91.2976113110051","8.70238868899491","5.46688012173279","3.23550856726212","3.7968470845042","0.312823381028615","0.24834530810216","2.56378177767009","0.322107317780097","0.101274163709771","0.00175489048351195","0.000226437481743478","0.0052080620801","0.00860462430625217","0.328730614121094","0.811721762679933","0.200963265047337","24.0596209142656"
"202223","202223","Spring term","Local authority","E92000001","England","E12000005","West Midlands","E06000019","Herefordshire, County of",884,"Secondary",10.9661016949153,"6456.28813559322","626310","634677","8367","64400","50324","14076","16559","699077","303060","308258","611318","14992","39617","3898","1","0","1","267","1774","4766","2569","1641","167","516","5109","6","893","1567","11161","455","0","16","9574","90.7878531263366","9.21214687366342","7.19863477127698","2.01351210238643","5.66704383065099","0.557592368222671","0.127739862704681","1.59653371517015","0.224152704208549","0.0650858203030567","0.000143045758907817","0","0.000143045758907817","0.0381932176283871","0.253763176302467","0.681756086954656","0","32.2645578720345"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000003","Barnet",302,"Secondary",16.7118644067797,"16276","1619592","1639268","19676","119671","79280","40391","47090","1758939","822163","753066","1575229","44363","60923","6813","348","334","0","291","3015","7541","7493","7780","353","1377","10431","22","1859","2727","33789","2016","15","29","29727","93.1964098811841","6.80359011881595","4.5072626168389","2.29632750197704","3.46362210400702","0.387335774577743","0.105688713480115","1.92098759536289","0.155036644249744","0.114614548884299","0.0197846542716945","0.0189887199044424","0","0.0165440643478824","0.171410151233215","0.428724361674851","0.000852786822055796","20.1369698426048"
"202223","202223","Spring term","Local authority","E92000001","England","E12000002","North West","E08000008","Tameside",357,"Secondary",15.9322033898305,"15038.4745762712","1442553","1457998","15445","135078","56533","78545","46907","1593076","686111","715747","1401858","40695","38009","3613","4","39","0","199","5639","9029","6888","7313","173","1464","6854","66","4187","6212","67899","247","1","17","14567","91.5209318325052","8.47906816749483","3.54866936668433","4.93039880081051","2.385887427844","0.226793950822183","0.262824874645026","4.26213187569206","0.389937454333629","0.015504596139795","0.000251086577162671","0.00244809412733605","0","0.0124915572138429","0.353969302155076","0.56676517630044","6.27716442906679e-05","21.828731492597"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000026","Redbridge",317,"Secondary",10.1694915254237,"11540.6440677966","1084695","1095470","10775","85711","58068","27643","32582","1181181","519877","535319","1055196","29499","44951","4072","121","1487","0","120","2334","4977","3744","4384","335","461","4460","1775","4581","3083","17359","2620","6","19","28602","92.7436184632161","7.25638153678395","4.91609668628263","2.34028485050132","3.80559795662138","0.344739713896515","0.38783217813358","1.46963081864676","0.26100995529051","0.221811898430469","0.0102439846221705","0.125890951513782","0","0.0101593235922352","0.197598843868975","0.421357945987956","0.000507966179611761","21.8283723396198"
"202223","202223","Spring term","Local authority","E92000001","England","E12000009","South West","E06000054","Wiltshire",865,"Secondary",18.6779661016949,"17961.4406779661","1728755","1754080","25325","163981","109631","54350","56243","1918061","830231","847201","1677432","51323","78615","8366","36","3","67","350","4637","17557","11075","5490","634","1997","7593","4026","2546","4920","42544","4340","0","29","29970","91.450689003113","8.54931099688696","5.71572019867981","2.83359079820715","4.0986704802402","0.436169652581435","0.132738218440394","2.21807335637396","0.2565090474182","0.226270175974591","0.00187689546891366","0.000156407955742805","0.00349311101158931","0.0182475948366606","0.241754563593129","0.915351492992142","0","25.2149590800787"
"202223","202223","Spring term","Local authority","E92000001","England","E12000008","South East","E06000040","Windsor and Maidenhead",868,"Secondary",12.3898305084746,"8607.93220338983","870107","878699","8592","71916","50174","21742","26805","950615","416886","428391","845277","24830","40959","3871","44","1","154","277","1214","3654","2069","398","343","1399","4667","114","2090","1975","12767","4910","0","14","11535","92.4347922134618","7.56520778653819","5.2780568368898","2.28715094964839","4.30868437800792","0.407210069270946","0.219857671086612","1.34302530467119","0.207760239423952","0.516507734466635","0.00462858254919184","0.000105195057936178","0.0162000389221714","0.0291390310483213","0.12770680033452","0.384382741698795","0","22.3530756917448"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000029","Sutton",319,"Secondary",11,"12979.5423728814","1279714","1299086","19372","95732","64135","31597","32525","1394818","616860","633570","1250430","29284","49813","5130","112","280","1","320","3591","4888","5129","7640","301","1678","3585","8679","2349","3241","23005","3002","0","15","21007","93.1365955988523","6.86340440114768","4.59809093372755","2.26531346742012","3.57129030454152","0.367789919545059","0.168409068423264","1.64931912263822","0.232360064180416","0.21522521217822","0.00802972144035996","0.0200743036008999","7.16939414317854e-05","0.0229420612581713","0.257452943681541","0.350439985718567","0","20.0061628534011"
"202223","202223","Spring term","Local authority","E92000001","England","E12000002","North West","E08000003","Manchester",352,"Secondary",27.7796610169492,"29545.3389830508","2813562","2845095","31533","257289","120685","136604","133002","3102384","1313512","1382645","2696157","117405","84511","7785","450","3","158","198","11419","14713","9529","23601","247","1429","11228","9100","11189","15597","100147","9671","1448","32","34909","91.7067326288428","8.29326737115715","3.89007292456382","4.40319444659333","2.72406639539142","0.250936054337567","0.360658126137835","3.22806590028829","0.502742407129485","0.311728013037716","0.0145049742391658","9.6699828261105e-05","0.00509285762175153","0.00638218866523293","0.368071779637853","0.474248191068546","0.0466737837740267","23.1079717457114"
"202223","202223","Spring term","Local authority","E92000001","England","E12000004","East Midlands","E10000018","Leicestershire",855,"Secondary",39.8474576271186,"35051.4406779661","3432935","3486885","53950","323786","216579","107207","111337","3810671","1638882","1688289","3327171","105764","159929","15401","202","14","354","423","9790","30423","26748","6757","1377","3589","19457","2779","5899","5573","88708","7027","43","46","43108","91.5031762122734","8.49682378772662","5.68348723886161","2.81333654886502","4.19687241433333","0.404154543911033","0.154802133272592","2.32788398683591","0.146247209480955","0.184403219275555","0.00530090369911231","0.000367389365285011","0.00928970252220672","0.0111004072511114","0.256910134724304","0.79836333286185","0.00112841019337539","23.2041401811329"
"202223","202223","Spring term","Local authority","E92000001","England","E12000008","South East","E06000043","Brighton and Hove",846,"Secondary",5.98305084745763,"7309.33898305085","684469","701747","17278","71858","49842","22016","37607","773605","315320","333362","648682","35787","38961","1882","222","2","1","160","816","7735","12104","1647","334","988","3768","84","1142","1820","18630","424","63","10","12912","90.7112803045482","9.28871969545181","6.44282288764938","2.84589680780243","5.03629113048649","0.243276607571047","0.147620555709955","2.40820573807046","0.235262181604307","0.0548083324177067","0.0286968155583276","0.000258529869894843","0.000129264934947421","0.0206823895915874","0.105480186917096","0.999864271818305","0.00814369090168755","25.6498418374364"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000031","Waltham Forest",320,"Secondary",13,"11711.593220339","1126831","1143358","16527","95017","50274","44743","46753","1238375","532316","550260","1082576","44255","37579","4769","25","2","8","6","2538","5317","3676","4926","753","580","6960","4558","3192","2498","36197","2856","30","18","16556","92.3272837387706","7.67271626122943","4.05967497728879","3.61304128394065","3.03454123347128","0.385101443423842","0.257757141415161","2.92294337337236","0.201715958413243","0.230624810739881","0.00201877460381548","0.000161501968305239","0.000646007873220955","0.000484505904915716","0.204945997779348","0.429352982739477","0.00242252952457858","23.448804153545"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000012","Hackney",204,"Secondary",10,"7186.84745762712","680493","700872","20379","64876","36229","28647","24374","765748","320763","337273","658036","22457","26834","2150","14","1","3","97","3631","3456","13566","3151","216","228","3760","2609","1885","1917","23885","960","43","16","14747","91.5277610911161","8.47223890888386","4.7311909401004","3.74104796878346","3.50428600531768","0.280771219774652","0.246164534546613","3.11917236479886","0.25034345502698","0.125367614411007","0.00182827771016052","0.000130591265011466","0.000391773795034398","0.0126673527061122","0.474176883256633","0.451323411879626","0.00561542439549303","25.4314510561922"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000008","Croydon",306,"Secondary",11.9491525423729,"10443.6949152542","999705","1012986","13281","104063","56481","47582","44679","1117049","462591","497990","960581","39124","41491","4431","107","5","2","236","3248","6958","5543","9816","519","638","5288","1293","2182","5555","38366","1479","3","24","22914","90.6841150209167","9.31588497908328","5.05626879393831","4.25961618514497","3.71434019456622","0.396670155024533","0.195336104324877","3.43458523305603","0.49729241958052","0.132402428183544","0.00957880988210902","0.000447607938416309","0.000179043175366524","0.0211270946932498","0.290766116795235","0.622891207100136","0.000268564763049786","26.8933981137468"
"202223","202223","Spring term","Local authority","E92000001","England","E12000008","South East","E06000042","Milton Keynes",826,"Secondary",9.13559322033898,"11790.2033898305","1135690","1150782","15092","113139","70764","42375","45502","1263921","537500","554704","1092204","43486","52921","4995","30","6","2","44","4439","8327","1300","12016","148","585","5349","7710","2259","2016","36499","1601","0","15","21590","91.0485702824781","8.9514297175219","5.59876764449677","3.35266207302513","4.18704966528763","0.395198750554821","0.178729525025694","2.88775959889898","0.159503639863567","0.126669309236891","0.00237356606939832","0.000474713213879665","0.000158237737959888","0.00348123023511754","0.351208659401972","0.658822821995995","0","24.5839753466872"
