time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,phase,total_num_schools
2022,August,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,PRU/Academy/Free school AP,3
2022,August,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,Nursery,4
2022,August,Local authority,E92000001,England,E12000008,South East,E06000046,921,Isle of Wight,Special,3
2022,August,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Nursery,4
2022,August,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,Nursery,11
2022,August,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Nursery,2
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,813,North Lincolnshire,Special,2
2022,August,Local authority,E92000001,England,E12000008,South East,E10000016,886,Kent,Nursery,1
2022,August,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Nursery,2
2022,August,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Special,4
2022,August,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Nursery,2
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,Nursery,2
2022,August,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Nursery,1
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Independent school,2
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Special,3
2022,August,Local authority,E92000001,England,E12000008,South East,E06000046,921,Isle of Wight,Independent school,2
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Nursery,1
2022,August,Local authority,E92000001,England,E12000008,South East,E10000032,938,West Sussex,Nursery,4
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,815,North Yorkshire,Nursery,3
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Special,1
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Nursery,6
2022,August,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,Nursery,7
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Nursery,1
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E06000020,894,Telford and Wrekin,Nursery,2
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,816,York,Nursery,1
2022,August,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Nursery,3
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,816,York,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Nursery,1
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Nursery,2
2022,August,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Nursery,3
2022,August,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Nursery,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,Nursery,4
2022,August,Local authority,E92000001,England,E12000007,London,E09000022,208,Lambeth,Nursery,5
2022,August,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Special,6
2022,August,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Primary,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000019,206,Islington,Nursery,3
2022,August,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Nursery,2
2022,August,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Nursery,3
2022,August,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Nursery,4
2022,August,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Nursery,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Nursery,3
2022,August,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Nursery,5
2022,August,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,Nursery,4
2022,August,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Special,3
2022,August,Local authority,E92000001,England,E12000007,London,E09000021,314,Kingston upon Thames,Nursery,1
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Nursery,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000021,314,Kingston upon Thames,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,Nursery,4
2022,August,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,PRU/Academy/Free school AP,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Nursery,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000020,207,Kensington and Chelsea,Nursery,4
2022,August,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Nursery,2
2022,August,Local authority,E92000001,England,E12000007,London,E09000023,209,Lewisham,Nursery,2
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Nursery,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000017,312,Hillingdon,Nursery,1
2022,August,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Nursery,2
2022,August,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Nursery,3
2022,August,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Independent school,5
2022,August,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,PRU/Academy/Free school AP,2
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Special,7
2022,August,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Nursery,4
2022,August,Local authority,E92000001,England,E12000007,London,E09000025,316,Newham,Nursery,7
2022,August,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,Nursery,5
2022,August,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Nursery,5
2022,August,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Nursery,2
2022,August,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Nursery,4
2022,August,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,Nursery,3
2022,August,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Nursery,3
2022,August,Local authority,E92000001,England,E12000007,London,E09000024,315,Merton,Special,3
2022,August,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Special,5
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Nursery,8
2022,August,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Nursery,2
