time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,phase,total_num_schools,total_enrolments
2022,August,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,Primary,52,28960
2022,August,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,PRU/Academy/Free school AP,8,94
2022,August,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Secondary,16,20561
2022,August,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Secondary,29,30491
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,Secondary,45,52402
2022,August,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Special,3,435
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E10000007,830,Derbyshire,Independent school,26,4080
2022,August,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,PRU/Academy/Free school AP,3,31
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Secondary,37,38672
2022,August,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Secondary,17,16556
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Secondary,19,19849
2022,August,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Secondary,5,5871
2022,August,Local authority,E92000001,England,E12000007,London,E09000017,312,Hillingdon,Secondary,22,22138
2022,August,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Independent school,1,16
2022,August,Local authority,E92000001,England,E12000002,North West,E10000006,909,Cumbria,Secondary,39,30988
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Primary,71,25423
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,16 plus,1,648
2022,August,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Special,4,649
2022,August,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Independent school,33,9417
2022,August,Local authority,E92000001,England,E12000007,London,E09000008,306,Croydon,Secondary,23,23785
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Independent school,10,4491
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Primary,148,35220
2022,August,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Independent school,9,1773
2022,August,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Independent school,11,1564
2022,August,Local authority,E92000001,England,E12000007,London,E09000017,312,Hillingdon,Primary,67,29331
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Secondary,21,22469
2022,August,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Primary,252,57005
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E06000051,893,Shropshire,Independent school,29,4835
2022,August,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,PRU/Academy/Free school AP,3,5
2022,August,Local authority,E92000001,England,E12000007,London,E09000017,312,Hillingdon,Independent school,9,4088
2022,August,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Special,6,764
2022,August,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Primary,45,16900
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Primary,78,28692
2022,August,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Independent school,14,3523
2022,August,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,Secondary,11,11249
2022,August,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Independent school,5,702
2022,August,Local authority,E92000001,England,E12000002,North West,E06000050,896,Cheshire West and Chester,PRU/Academy/Free school AP,2,46
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Primary,85,28945
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Primary,77,13546
2022,August,Local authority,E92000001,England,E12000004,East Midlands,E10000018,855,Leicestershire,Independent school,33,6553
2022,August,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Secondary,52,48561
2022,August,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Secondary,88,85559
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Secondary,16,19038
2022,August,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Primary,54,16475
2022,August,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,Special,7,712
