time_period,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,num_schools,enrolments,present_sessions,overall_attendance,approved_educational_activity,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,total_num_schools,total_enrolments,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,pa_perc,time_identifier
202324,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,Sheffield,373,Special,10.96610169,1345.762712,364120,370203,6083,59675,42038,17637,1746,429878,183373,179380,362753,1367,22796,5118,368,607,36,988,518,11607,4016,10572,3,139,1862,63,2312,379,14541,405,12,1530,86.11815445,13.88184555,9.779053592,4.102791955,5.302899893,1.190570348,0.537827011,3.382587618,0.088164549,0.094212777,0.085605683,0.141202853,0.008374469,0.22983265,0.120499304,2.700068391,34.05963303,Academic year
202324,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,Special,2.93258427,593.4662921,171393,174524,3131,31093,19376,11717,2185,205617,85143,84200,169343,2050,12237,1233,188,0,0,29,761,4928,1710,54,2,45,1370,4,1150,135,10344,88,4,454,84.87819587,15.12180413,9.423345346,5.698458785,5.951356162,0.599658589,0.559292276,5.030712441,0.06565605,0.042798018,0.091432129,0,0,0.014103892,0.370105585,2.39668899,38.87147335,Academic year
202324,Local authority,E92000001,England,E12000009,South West,E06000066,Somerset,933,Special,6.947674419,835.3546512,217411,225744,8333,53140,44116,9024,4421,278884,106259,107565,213824,3587,15314,2550,2,1,0,296,697,25256,6667,1467,34,115,1434,83,1035,834,7020,135,8,941,80.94548271,19.05451729,15.81876336,3.235753934,5.491171957,0.914358658,0.371122044,2.5171756,0.299049067,0.048407223,0.000717144,0.000358572,0,0.106137319,0.2499247,9.056095007,45.43454345,Academic year
202324,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Special,6.796511628,685.8255814,190590,195586,4996,30016,21092,8924,1453,225602,95057,94895,189952,638,12063,2339,102,8,0,538,242,5800,4171,2547,9,41,562,213,1090,815,6976,43,7,834,86.69515341,13.30484659,9.349207897,3.955638691,5.347027065,1.036781589,0.483151745,3.092171169,0.361255663,0.019060115,0.045212365,0.003546068,0,0.238473063,0.107268553,2.570899194,39.09313725,Academic year
202324,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",810,Special,4.703488372,544.3837209,159412,161787,2375,18165,14427,3738,739,179952,78979,79867,158846,566,8248,2227,18,0,0,481,119,3334,938,0,6,36,1270,125,898,173,2655,12,6,746,89.9056415,10.0943585,8.017137903,2.077220592,4.583444474,1.237552236,0.499021961,1.475393438,0.096136748,0.006668445,0.010002667,0,0,0.2672935,0.066128745,1.85271628,31.10367893,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Special,11.88372093,1699.581395,495304,498277,2973,68446,54982,13464,6929,566723,242708,248060,490768,4536,33712,5270,667,1,150,512,111,14559,745,537,8,222,1928,70,2566,2393,8135,370,14,2347,87.92249476,12.07750524,9.701741415,2.375763821,5.948585111,0.929907556,0.452778518,1.435445535,0.422252141,0.065287627,0.117694182,0.000176453,0.026467957,0.09034396,0.019586288,2.568979907,37.04309875,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,895,Special,3.881355932,424,121438,127823,6385,18384,15928,2456,549,146207,61679,59357,121036,402,9518,1244,0,0,0,687,14,4465,3599,0,7,0,2032,747,319,147,1986,4,7,635,87.42604663,12.57395337,10.89414324,1.679810132,6.509948224,0.850848455,0.218183808,1.358348096,0.100542382,0.002735847,0,0,0,0.469881743,0.009575465,3.053889349,34.5814978,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000030,Tower Hamlets,211,Special,4.93220339,622.4745763,169828,173099,3271,27597,22332,5265,4345,200696,80888,84599,165487,4341,16885,2143,61,1,0,273,292,2677,2918,0,23,2,328,0,1344,4,3873,44,5,768,86.24935225,13.75064775,11.12727708,2.62337067,8.413221987,1.067784111,0.66966955,1.92978435,0.001993064,0.021923706,0.030394228,0.000498266,0,0.136026627,0.145493682,1.333858174,43.03797468,Academic year
202324,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,334,Special,5.921348315,658.6123596,192668,194493,1825,27692,20563,7129,2796,222185,94696,95583,190279,2389,12602,2296,175,0,0,439,483,4568,657,0,28,2,926,212,521,407,6154,47,6,757,87.53651237,12.46348763,9.254900196,3.208587438,5.671850035,1.03337309,0.234489277,2.769763935,0.183180683,0.021153543,0.078763193,0,0,0.197583095,0.217386412,2.055944371,39.41605839,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Special,3.918604651,402.3604651,120012,121225,1213,15268,10858,4410,1092,136493,59209,60067,119276,736,7239,1127,28,86,0,478,326,1574,438,30,3,8,750,14,356,356,3663,35,4,407,88.81407838,11.18592162,7.954986703,3.23093492,5.303568681,0.825683368,0.260819236,2.683654107,0.260819236,0.025642341,0.020513873,0.063006894,0,0.350201109,0.238840087,1.15317269,33.72641509,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000022,Lambeth,208,Special,3.918604651,315.9767442,85888,89745,3857,10822,8355,2467,1635,100567,41813,42799,84612,1276,4739,1063,55,2,1,172,211,2112,1915,59,29,1056,649,208,192,359,1881,35,6,620,89.23901479,10.76098521,8.30789424,2.453090974,4.712281365,1.057006772,0.190917498,1.870394861,0.356975946,0.034802669,0.054689908,0.001988724,0.000994362,0.171030258,0.209810375,2.100092476,31.19266055,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E06000045,Southampton,852,Special,4.953488372,745.7325581,211288,216328,5040,28093,20299,7794,1563,244421,104782,105652,210434,854,12653,1932,48,0,2,638,312,4714,4396,2875,26,0,465,153,700,709,6316,69,6,869,88.50630674,11.49369326,8.304932882,3.188760377,5.176723768,0.790439447,0.286391104,2.584066017,0.290073275,0.02822998,0.019638247,0,0.00081826,0.261025035,0.127648606,1.92863952,35.76072822,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,825,Special,6.947674419,1001.168605,288794,292160,3366,37834,30895,6939,3261,329994,142500,143647,286147,2647,19219,3064,260,0,31,912,193,7216,1863,3968,28,11,1058,406,1029,614,5050,246,10,1676,88.53494306,11.46505694,9.362291436,2.102765505,5.824045286,0.92850173,0.311823851,1.530330855,0.186063989,0.07454681,0.078789311,0,0.00939411,0.276368661,0.058485912,2.186706425,35.60157791,Academic year
202324,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,Special,3.971910112,416.994382,111934,113791,1857,17058,13818,3240,1068,130849,55455,55519,110974,960,5879,1272,40,0,0,455,143,6029,1725,98,3,23,103,3,1151,108,1966,15,4,475,86.96359926,13.03640074,10.56026412,2.476136615,4.492965174,0.972112893,0.87963989,1.502495243,0.082537887,0.011463595,0.030569588,0,0,0.347729062,0.109286277,4.607601128,38.37209302,Academic year
202324,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,Special,2,332.8604651,98568,100453,1885,10310,5472,4838,960,110763,48605,49337,97942,626,4164,863,4,0,30,0,111,300,1111,65,0,0,774,0,812,334,3692,0,2,339,90.69183753,9.308162473,4.940277891,4.367884582,3.759378132,0.779141049,0.733096792,3.33324305,0.30154474,0,0.003611314,0,0.027084857,0,0.10021397,0.270848569,26.1627907,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000003,Barnet,302,Special,5.738372093,533.627907,121439,122222,783,18697,15602,3095,1381,140919,60303,60573,120876,563,6667,1924,132,191,20,396,290,5982,425,576,3,58,265,32,92,818,2021,164,7,755,86.73209432,13.26790568,11.07160851,2.196297164,4.731086653,1.365323342,0.065285732,1.434157211,0.580475309,0.116378913,0.093670832,0.135538856,0.01419255,0.281012497,0.20579198,4.244991804,38.71681416,Academic year
202324,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Special,13.65116279,1483.436047,418879,428074,9195,67854,49826,18028,4811,495928,209156,205988,415144,3735,27484,4677,38,169,6,1277,842,15333,6099,997,23,686,2146,241,1945,1076,14520,487,14,1504,86.31777193,13.68222807,10.04702295,3.63520511,5.541933506,0.943080447,0.392194028,2.927844365,0.216966979,0.098199739,0.007662403,0.034077527,0.001209853,0.257497056,0.16978271,3.091779452,37.5476493,Academic year
202324,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,800,Special,1.98255814,291.1395349,81934,85594,3660,12995,9455,3540,1058,98589,40115,41015,81130,804,5347,1031,0,1,0,714,407,1955,3222,0,7,0,299,132,297,254,2934,55,3,553,86.81901632,13.18098368,9.590319407,3.590664273,5.423525951,1.045755612,0.301250647,2.975991236,0.257635233,0.055787157,0,0.001014312,0,0.724218726,0.41282496,1.982979846,40,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Special,2.98255814,486.8430233,134139,135223,1084,26287,14735,11552,3423,161510,64088,66726,130814,3325,6750,1602,8,216,1,351,348,5459,551,279,0,130,403,0,1058,98,10385,11,4,680,83.7242276,16.2757724,9.123274101,7.152498297,4.179307783,0.991889047,0.655067798,6.429942418,0.060677357,0.006810724,0.004953254,0.133737849,0.000619157,0.217324005,0.215466535,3.379976472,43.57976654,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000014,Haringey,309,Special,4.848837209,470.1569767,131293,132093,800,16674,13150,3524,2250,148767,63915,65373,129288,2005,7579,2013,36,1,0,143,29,3349,236,0,22,7,535,0,287,245,2054,938,6,681,88.79186916,11.20813084,8.839325926,2.36880491,5.094543817,1.353122668,0.192919129,1.380682544,0.164687061,0.630516176,0.024198915,0.000672192,0,0.096123468,0.01949357,2.251171295,35.50295858,Academic year
202324,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Special,17.27906977,2509.761628,728509,742571,14062,88856,75970,12886,5023,831427,364413,360166,724579,3930,42445,9701,39,441,40,3716,953,18635,9552,226,75,1401,2311,723,1860,1093,9085,848,23,3609,89.31283203,10.68716797,9.137302493,1.549865472,5.105078377,1.166789147,0.223711763,1.09269966,0.13146073,0.10199332,0.004690731,0.053041337,0.004811006,0.446942425,0.11462221,2.24132726,32.31867719,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000025,Newham,316,Special,2.941860465,210.6162791,56637,57819,1182,13889,9901,3988,2674,71708,26360,28446,54806,1831,4513,784,68,0,0,68,130,4338,1096,57,0,4,82,0,274,843,2857,14,3,228,80.63117086,19.36882914,13.80738551,5.561443633,6.293579517,1.093322921,0.382105204,3.984213756,1.175601049,0.019523624,0.094829029,0,0,0.094829029,0.18129079,6.049534222,52.5210084,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000010,Enfield,308,Special,5.825581395,906.4593023,248071,258405,10334,37589,29699,7890,3355,295994,121635,123902,245537,2534,16933,3308,88,67,0,283,326,8694,6883,1628,13,34,2580,824,528,821,6375,166,7,1170,87.3007561,12.6992439,10.03364933,2.665594573,5.720724069,1.117590221,0.178381994,2.153759874,0.277370487,0.056082218,0.029730332,0.022635594,0,0.095610046,0.110137368,2.9372217,40.04149378,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000012,Hackney,204,Special,2,246.8197674,72018,72688,670,8065,7488,577,2135,80753,33936,35947,69883,2135,5016,1299,15,0,0,168,100,860,295,0,0,0,375,0,132,0,395,50,3,477,90.01275494,9.987245056,9.272720518,0.714524538,6.211533937,1.608608968,0.163461419,0.489145914,0,0.061917204,0.018575161,0,0,0.208041806,0.123834409,1.064975914,34.7826087,Academic year
202324,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford,822,Special,3,378.6569767,112494,113968,1474,10297,8821,1476,1088,124265,55633,56002,111635,859,5399,944,22,0,0,590,71,1795,1090,0,3,10,371,0,314,229,797,136,3,410,91.71367642,8.286323583,7.098539412,1.187784171,4.344747113,0.759666841,0.252685792,0.641371263,0.184283587,0.109443528,0.0177041,0,0,0.474791776,0.057135959,1.444493623,25.77319588,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E06000064,Westmorland and Furness,943,Special,3,214.2655367,62440,63380,940,8010,6361,1649,356,71390,31007,31163,62170,270,4261,693,2,0,0,491,99,815,545,27,0,19,376,0,112,86,1446,5,3,289,88.77994117,11.22005883,8.910211514,2.309847318,5.968623056,0.970724191,0.156884718,2.025493767,0.120465051,0.007003782,0.002801513,0,0,0.687771397,0.138674884,1.141616473,34.09090909,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,826,Special,5.97740113,795.1525424,224747,229016,4269,36339,30177,6162,2213,265355,110952,111748,222700,2047,15517,3277,80,0,0,438,1261,9604,3277,376,11,310,654,17,683,166,5194,119,6,907,86.30551525,13.69448475,11.37231256,2.322172184,5.84763807,1.234949407,0.257391042,1.957377852,0.062557706,0.044845584,0.030148292,0,0,0.165061898,0.475212451,3.619302444,38.57493857,Academic year
202324,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,937,Special,9.966292135,1327.47191,379572,387130,7558,59217,47796,11421,2712,446347,188578,189044,377622,1950,27659,3844,101,23,0,1745,857,13567,5314,2,44,58,2093,49,702,762,9568,389,11,1723,86.73296785,13.26703215,10.70826061,2.558771539,6.19674827,0.861213361,0.157276738,2.143623683,0.170719194,0.087151924,0.022628135,0.005152942,0,0.390951435,0.192003083,3.039563389,35.87115666,Academic year
202324,Local authority,E92000001,England,E12000004,East Midlands,E06000062,West Northamptonshire,941,Special,7.860465116,959.8313953,278436,284326,5890,36863,29587,7276,3315,321189,137438,138046,275484,2952,17476,2918,34,38,0,269,450,8402,3324,2,31,136,2133,266,1097,363,5682,134,8,1055,88.52295689,11.47704311,9.211710239,2.265332873,5.441033161,0.908499357,0.341543453,1.769051867,0.113017569,0.041719984,0.010585668,0.01183104,0,0.083751312,0.140104424,2.615905277,32.90513834,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000032,Wandsworth,212,Special,6.959302326,686.2209302,185047,194678,9631,27196,20178,7018,6198,221874,87866,91333,179199,5848,11270,3183,106,1,2,582,539,4495,8595,349,10,124,709,193,285,350,6160,223,7,889,87.74259264,12.25740736,9.094350848,3.16305651,5.079459513,1.434598015,0.128451283,2.776350541,0.15774719,0.100507495,0.047774863,0.000450706,0.000901413,0.262311041,0.242930672,2.025924624,39.69359331,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,867,Special,1,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,Academic year
202324,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Special,3,484.8372093,133609,137646,4037,23687,17397,6290,1475,161333,66428,66116,132544,1065,9397,1134,0,6,0,456,1040,5364,2056,132,4,13,1670,294,270,410,5555,55,3,534,85.31794487,14.68205513,10.78328674,3.898768386,5.824598811,0.702894014,0.167355718,3.443188932,0.254132756,0.03409098,0,0.003719016,0,0.282645212,0.644629431,3.324800258,43.08300395,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E10000017,Lancashire,888,Special,28.87570621,3013.785311,872573,891301,18728,119372,93489,25883,5367,1010673,433145,435373,868518,4055,51216,10087,498,442,1,3738,694,26813,13958,158,39,252,4125,354,3184,1312,20457,930,29,3450,88.18886029,11.81113971,9.250172905,2.560966801,5.067514419,0.998047835,0.315037604,2.024096815,0.12981449,0.092017893,0.049274098,0.043733235,9.89439709975432e-05,0.369852564,0.068667116,2.652984694,32.70603504,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,921,Special,2.691860465,248.0174419,71382,72332,950,8047,6471,1576,551,80379,35579,35540,71119,263,4870,667,0,0,0,92,52,790,512,72,1,160,267,10,328,288,938,22,3,395,89.98867863,10.01132137,8.050610234,1.960711131,6.058796452,0.829818734,0.408066784,1.166971473,0.358302542,0.027370333,0,0,0,0.114457756,0.064693514,0.982843778,31.66023166,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000009,Ealing,307,Special,4,504.4186047,144632,145294,662,16040,14206,1834,1179,161334,71195,72259,143454,1178,8847,2148,111,0,0,283,58,2759,429,0,4,0,220,9,356,1,1306,171,6,951,90.05789232,9.942107677,8.805335515,1.136772162,5.483655026,1.331399457,0.220660245,0.809500787,0.000619832,0.105991298,0.068801369,0,0,0.175412498,0.035950265,1.7101169,32.04633205,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000015,Harrow,310,Special,4,425.6453488,121123,122128,1005,16658,15871,787,1070,138786,59881,60328,120209,914,7875,2067,131,0,0,77,51,5670,105,0,0,173,721,6,102,156,518,11,4,506,87.99734844,12.00265156,11.43559149,0.567060078,5.67420345,1.489343306,0.073494445,0.373236494,0.112403268,0.007925871,0.094389924,0,0,0.0554811,0.036747222,4.085426484,31.72413793,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000004,Bexley,303,Special,6.122093023,604.5697674,170522,176180,5658,24899,14090,10809,2419,201079,83636,84717,168353,2169,10015,1490,12,67,0,261,795,1450,4972,268,61,11,604,10,654,250,9668,237,7,736,87.61730464,12.38269536,7.007196177,5.375499182,4.980629504,0.741002293,0.325245302,4.808060514,0.124329244,0.117864123,0.005967804,0.033320237,0,0.12979973,0.395366995,0.721109614,35.46365915,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Special,1.994186047,297.6686047,85351,86011,660,13794,11072,2722,1772,99805,41334,42793,84127,1224,6770,1052,179,0,36,72,62,2901,417,0,0,74,169,0,583,548,1591,0,2,373,86.17904915,13.82095085,11.09363258,2.727318271,6.783227293,1.054055408,0.584139071,1.594108512,0.549070688,0,0.179349732,0,0.036070337,0.072140674,0.062121136,2.906668003,41.42394822,Academic year
202324,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,811,Special,2,217.2303371,64679,65281,602,8897,7962,935,327,74178,32235,32220,64455,224,4800,1032,13,0,0,357,10,1750,355,107,0,3,244,0,315,103,510,7,3,442,88.00587775,11.99412225,10.7336407,1.260481544,6.470921297,1.391248079,0.42465421,0.687535388,0.138855186,0.00943676,0.017525412,0,0,0.481274771,0.013481086,2.359190056,34.52914798,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,869,Special,2,302.2093023,86538,88726,2188,8516,7033,1483,2053,97242,41936,42767,84703,1835,3669,1028,14,0,0,357,337,1628,1234,0,9,220,475,250,65,218,1197,3,3,615,91.24246725,8.757532753,7.232471566,1.525061188,3.773061023,1.057156373,0.066843545,1.23094959,0.224182966,0.003085087,0.014397071,0,0,0.367125316,0.346558072,1.674173711,22.69736842,Academic year
202324,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Special,21.02312139,2394.878613,677414,690325,12911,100287,79500,20787,7060,790612,337729,333567,671296,6118,40758,7969,164,439,193,1767,1897,26313,8040,491,127,325,4196,223,2416,942,16112,1317,27,2847,87.31526969,12.68473031,10.05550131,2.629229002,5.155246821,1.007953332,0.305586052,2.037914932,0.119148204,0.166579814,0.020743424,0.055526605,0.024411469,0.223497746,0.239940704,3.328181206,35.45908567,Academic year
202324,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Special,6.994382022,896.4325843,259394,263157,3763,35575,25524,10051,2333,298732,128468,129029,257497,1897,16216,2592,128,0,0,814,604,5170,2755,517,31,27,917,33,1148,436,8212,255,8,858,88.0913327,11.9086673,8.544113118,3.364554182,5.42827685,0.867667341,0.384290936,2.748952238,0.145950216,0.085360792,0.04284777,0,0,0.272485037,0.202187914,1.730648206,36.5720524,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000023,Lewisham,209,Special,3.918604651,642.0348837,185596,188455,2859,25048,19327,5721,3885,213503,89326,92824,182150,3446,10540,2141,40,0,46,924,203,5433,1837,6,4,27,991,0,68,439,5163,51,5,855,88.26808054,11.73191946,9.052331817,2.67958764,4.936698782,1.002796214,0.03184967,2.418232999,0.20561772,0.023887252,0.0187351,0,0.021545365,0.432780804,0.095080631,2.544694922,39.43870015,Academic year
202324,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Special,7.797752809,1036.370787,307927,311014,3087,43927,33954,9973,2052,354941,153045,153255,306300,1627,22112,3012,468,180,0,452,1179,6551,2524,309,16,4,497,46,1451,425,7930,167,7,951,87.62414035,12.37585965,9.566096901,2.809762749,6.229767764,0.848591738,0.408800336,2.23417413,0.11973821,0.047050073,0.131852899,0.050712654,0,0.127345108,0.332167881,1.845658856,35.02772643,Academic year
202324,Local authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,892,Special,5.860465116,609.5872093,163891,165909,2018,32814,23856,8958,2114,198723,80811,81573,162384,1507,9451,1863,101,0,20,349,327,11745,1143,138,14,14,671,176,799,607,7366,186,6,691,83.48756812,16.51243188,12.00464969,4.507782189,4.755866206,0.937485847,0.402067199,3.706667069,0.3054503,0.093597621,0.050824515,0,0.01006426,0.175621342,0.164550656,5.910236862,46.3190184,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E06000063,Cumberland,942,Special,2.971751412,387.4745763,116478,117882,1404,12511,10775,1736,680,130393,58122,57729,115851,627,7496,1140,6,0,12,152,12,1957,421,266,0,130,789,64,247,53,1395,41,3,441,90.40515979,9.594840214,8.263480402,1.331359812,5.748774858,0.874280061,0.189427347,1.069842706,0.040646354,0.031443406,0.004601474,0,0.009202948,0.116570675,0.009202948,1.500847438,29.18781726,Academic year
202324,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,371,Special,6.516853933,643.8314607,194025,197148,3123,24693,18747,5946,793,221841,97017,96416,193433,592,12669,2466,12,0,52,691,401,2456,1134,375,15,24,1926,24,939,201,4662,144,7,752,88.86905486,11.13094514,8.450647085,2.680298051,5.710846958,1.111606962,0.42327613,2.101505132,0.090605434,0.064911355,0.00540928,0,0.023440212,0.311484351,0.180760094,1.107099229,33.05670816,Academic year
202324,Local authority,E92000001,England,E12000005,West Midlands,E06000019,"Herefordshire, County of",884,Special,5.252808989,311.3202247,115242,117136,1894,18253,14875,3378,1004,135389,57448,57298,114746,496,7114,1338,0,97,0,294,314,5718,1510,525,7,2,231,144,374,508,2434,62,4,201,86.51810708,13.48189292,10.98686008,2.495032831,5.254488917,0.988263448,0.276241054,1.797782685,0.375215121,0.045793971,0,0.071645407,0,0.217152058,0.231924307,4.223385947,38.30734967,Academic year
202324,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Special,3.924418605,850.2674419,235441,242371,6930,33006,25595,7411,2084,275377,116580,117236,233816,1625,14229,2421,15,95,35,606,392,7802,5752,5886,116,57,789,216,623,459,5966,363,5,917,88.01424956,11.98575044,9.294530771,2.691219673,5.167098196,0.87915839,0.226235307,2.166484492,0.166680587,0.131819288,0.005447078,0.034498161,0.012709849,0.220061951,0.142350305,2.83320684,34.14634146,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Special,22.63372093,2610.046512,724291,746239,21948,122151,97790,24361,7379,868390,361484,357555,719039,5252,47257,7195,60,870,34,3142,2948,36284,15010,1497,205,284,5451,998,1423,2127,19208,1603,28,3316,85.93362429,14.06637571,11.26106934,2.805306372,5.441909741,0.828544778,0.163866466,2.211909396,0.244936031,0.184594479,0.006909338,0.100185401,0.003915292,0.361818998,0.339478806,4.178306982,36.75417661,Academic year
202324,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,856,Special,7.921348315,1307.342697,327413,333756,6343,68711,51060,17651,3290,402467,161844,162563,324407,3006,24806,3932,613,113,32,1046,205,20313,4838,2759,29,22,1103,351,1327,284,15945,95,8,1338,82.92754437,17.07245563,12.68675444,4.385701188,6.163486696,0.97697451,0.329716474,3.961815503,0.070564792,0.02360442,0.152310624,0.028076836,0.007950962,0.259897085,0.050935853,5.047121876,51.45027624,Academic year
202324,Local authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",839,Special,4.936046512,845.6104651,235455,240270,4815,37804,25683,12121,3324,278074,117183,115875,233058,2397,13711,2057,0,128,0,530,422,8835,3323,233,35,74,911,472,880,927,10223,91,8,1187,86.40505765,13.59494235,9.236030697,4.358911657,4.930701899,0.739731151,0.316462524,3.67635953,0.3333645,0.032725102,0,0.046030913,0,0.190596748,0.151758165,3.177211821,38.02660754,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,938,Special,12.81395349,1801.854651,525281,539843,14562,70279,61997,8282,3464,610122,262789,259425,522214,3067,34143,6527,58,79,0,4379,734,16067,10208,923,49,703,2866,736,351,397,7368,166,14,2228,88.48115623,11.51884377,10.16141034,1.357433431,5.596093896,1.069786043,0.057529478,1.207627327,0.065068953,0.027207673,0.009506295,0.01294823,0,0.717725307,0.120303808,2.633407745,35.44102019,Academic year
202324,Local authority,E92000001,England,E12000009,South West,E06000024,North Somerset,802,Special,2,267.7790698,78508,80889,2381,8930,7248,1682,1134,89819,38444,39041,77485,1023,4076,917,2,0,0,270,37,1946,1855,0,1,30,495,0,273,111,1252,46,4,429,90.05778287,9.942217126,8.069562119,1.872655006,4.538015342,1.020942117,0.3039446,1.393914428,0.12358187,0.051214108,0.0022267,0,0,0.300604549,0.041193957,2.166579454,26.35379061,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000011,Greenwich,203,Special,1.970930233,290.0697674,82320,84762,2442,12345,10651,1694,978,97107,40479,40915,81394,926,5692,1766,16,0,0,400,126,2651,2125,0,0,53,248,16,48,52,982,612,4,564,87.28721925,12.71278075,10.9683133,1.744467443,5.861575376,1.818612458,0.04943001,1.011255625,0.053549178,0.63023263,0.01647667,0,0,0.411916752,0.129753777,2.729978271,39.08794788,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000029,Sutton,319,Special,3.918604651,554.6976744,150534,154000,3466,27057,19006,8051,2567,181057,74129,74173,148302,2232,10436,1904,30,180,7,336,281,5832,2452,88,27,74,734,179,390,335,6404,922,4,643,85.05608731,14.94391269,10.49724672,4.446665967,5.763930696,1.051602534,0.21540178,3.537007683,0.185024606,0.509231899,0.016569368,0.099416206,0.003866186,0.185576918,0.155199744,3.221085073,43.32191781,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E08000013,St. Helens,342,Special,3,360.5310734,102488,103696,1208,16103,9611,6492,1473,119799,49930,51165,101095,1393,6468,1559,1,0,0,68,482,1033,1096,30,0,8,102,2,880,80,5427,105,4,463,86.55831852,13.44168148,8.022604529,5.419076954,5.399043398,1.301346422,0.734563728,4.530087897,0.066778521,0.087646808,0.000834732,0,0,0.056761743,0.402340587,0.862277648,37.46630728,Academic year
